"index","brand","model","mileage","year","fuel_type","ownerCount","accidentCount","transmission","city","state","body_style","engine","drive_train","price"
"7832","Land Rover","Range Rover Velar","55545","2018","Gas","1","0","Automatic","Daly City","CA","SUV","3.0L V-6 Gas Supercharged","4WD","49998"
"7833","Kia","Optima","60283","2015","Gas","2","0","Automatic","Daly City","CA","Sedan","2.4L Inline-4 Gas","FWD","17998"
"7834","Honda","Civic","41266","2018","Gas","4","0","Automatic","Daly City","CA","Sedan","2.0L Inline-4 Gas","FWD","21998"
"7835","Lexus","LX","79882","2017","Gas","3","1","Automatic","Daly City","CA","SUV","5.7L V-8 Gas","4WD","61998"
"7836","Honda","CR-V","77746","2018","Gas","1","0","Automatic","Daly City","CA","SUV","1.5L Inline-4 Gas Turbocharged","FWD","23990"
"7837","Toyota","Camry","31341","2019","Gas","3","0","Automatic","Daly City","CA","Sedan","3.5L V-6 Gas","FWD","30998"
"7838","Kia","Cadenza","51038","2014","Gas","2","1","Automatic","Daly City","CA","Sedan","3.3L V-6 Gas","FWD","21998"
"7839","Chevrolet","Tahoe","93059","2016","Gas","2","0","Automatic","Daly City","CA","SUV","5.3L V-8 Gas","4WD","37998"
"7840","Lexus","GX","40953","2019","Gas","2","0","Automatic","Daly City","CA","SUV","4.6L V-8 Gas","4WD","45590"
"7841","Lexus","GX","39592","2019","Gas","1","0","Automatic","Daly City","CA","SUV","4.6L V-8 Gas","4WD","44990"
"7842","Chrysler","300","86957","2012","Gas","3","0","Automatic","Daly City","CA","Sedan","3.6L V-6 Gas","RWD","15998"
"7843","Chevrolet","Silverado 1500","27522","2019","Gas","1","0","Automatic","Daly City","CA","Pickup Truck","2.7L Inline-4 Gas Turbocharged","4WD","42590"
"7844","Ford","Edge","58718","2019","Gas","2","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas Turbocharged","AWD","29998"
"7845","Toyota","Corolla","79153","2018","Gas","1","0","Automatic","Daly City","CA","Sedan","1.8L Inline-4 Gas","FWD","17990"
"7846","INFINITI","QX50","21845","2019","Gas","1","0","Automatic","Concord","CA","SUV","2.0L Inline-4 Gas Turbocharged","AWD","35492"
"7847","Toyota","Camry","43153","2016","Gas","2","0","Automatic","Daly City","CA","Sedan","2.5L Inline-4 Gas","FWD","19998"
"7848","Kia","Optima","22112","2020","Gas","1","0","Automatic","Daly City","CA","Sedan","2.4L Inline-4 Gas","FWD","23990"
"7849","Honda","Civic","17152","2020","Gas","1","0","Automatic","Daly City","CA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","27998"
"7850","Dodge","Durango","50839","2018","Gas","1","0","Automatic","Concord","CA","SUV","3.6L V-6 Gas","AWD","32014"
"7851","Jeep","Cherokee","37148","2019","Gas","1","0","Automatic","Newark","CA","SUV","2.4L Inline-4 Gas","FWD","26400"
"7852","Kia","Soul EV","39875","2016","Electric","4","0","Automatic","Daly City","CA","Hatchback","L - Electric","FWD","15990"
"7853","Ford","Explorer","7841","2021","Gas","1","0","Automatic","Daly City","CA","SUV","2.3L Inline-4 Gas Turbocharged","RWD","40998"
"7854","Ram","1500 Classic","41698","2019","Gas","1","0","Automatic","Daly City","CA","Pickup Truck","5.7L V-8 Gas","RWD","32998"
"7855","Toyota","Tacoma","42303","2019","Gas","1","0","Automatic","San Francisco","CA","Pickup Truck","3.5L V-6 Gas","4WD","34397"
"7856","Honda","CR-V","28256","2020","Gas","1","0","Automatic","Daly City","CA","SUV","1.5L Inline-4 Gas Turbocharged","AWD","31998"
"7857","Mercedes-Benz","CLA","58506","2016","Gas","2","0","Automatic","Concord","CA","Sedan","2.0L Inline-4 Gas Turbocharged","FWD","22669"
"7858","Ford","Edge","62959","2019","Gas","3","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas Turbocharged","FWD","24990"
"7859","INFINITI","QX80","73023","2015","Gas","4","0","Automatic","Daly City","CA","SUV","5.6L V-8 Gas","4WD","40998"
"7860","Honda","Accord","66929","2017","Gas","2","0","Automatic","Walnut Creek","CA","Sedan","2.4L Inline-4 Gas","FWD","23673"
"7861","BMW","5 Series","48654","2015","Gas","3","0","Automatic","Daly City","CA","Sedan","4.4L V-8 Gas Turbocharged","RWD","31998"
"7862","Lincoln","Nautilus","38382","2019","Gas","1","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas Turbocharged","AWD","41590"
"7863","Ford","Edge","23922","2020","Gas","2","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas Turbocharged","FWD","32998"
"7864","Ram","1500","39358","2018","Gas","2","0","Automatic","Daly City","CA","Pickup Truck","3.6L V-6 Gas","4WD","33590"
"7865","Toyota","4Runner","68477","2018","Gas","1","0","Automatic","Daly City","CA","SUV","4.0L V-6 Gas","4WD","36998"
"7866","Chrysler","Pacifica","80080","2017","Gas","3","0","Automatic","Daly City","CA","Minivan","3.6L V-6 Gas","FWD","29998"
"7867","Toyota","Sienna","51770","2012","Gas","1","0","Automatic","San Rafael","CA","Minivan","3.5L V-6 Gas","FWD","18900"
"7868","Chevrolet","Traverse","32120","2019","Gas","1","0","Automatic","Daly City","CA","SUV","3.6L V-6 Gas","AWD","34590"
"7869","Honda","Accord","68985","2019","Gas","2","0","Automatic","Daly City","CA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","29999"
"7870","Acura","MDX","27257","2019","Gas","1","0","Automatic","Concord","CA","SUV","3.5L V-6 Gas","AWD","41149"
"7871","Acura","MDX","43310","2017","Gas","3","0","Automatic","Daly City","CA","SUV","3.5L V-6 Gas","AWD","35998"
"7872","Nissan","Rogue","24232","2020","Gas","1","0","Automatic","Hayward","CA","SUV","2.5L Inline-4 Gas","FWD","26954"
"7873","Honda","Clarity","38320","2018","Plug-In Hybrid","1","0","Automatic","Fremont","CA","Sedan","1.5L Inline-4 Plug-In Hybrid","FWD","24999"
"7874","Acura","RLX","38487","2014","Gas","3","0","Automatic","Daly City","CA","Sedan","3.5L V-6 Gas","FWD","25998"
"7875","Ford","Mustang","14566","2019","Gas","2","0","Manual","Daly City","CA","Coupe","5.0L V-8 Gas","RWD","35590"
"7876","Toyota","Tacoma","6823","2021","Gas","1","0","Automatic","San Rafael","CA","Pickup Truck","3.5L V-6 Gas","4WD","42500"
"7877","Ford","EcoSport","23000","2020","Gas","1","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas","4WD","21998"
"7878","Kia","Optima","33183","2020","Gas","1","0","Automatic","Daly City","CA","Sedan","1.6L Inline-4 Gas Turbocharged","FWD","28998"
"7879","Lexus","ES","17709","2019","Hybrid","1","0","Automatic","Daly City","CA","Sedan","2.5L Inline-4 Hybrid","FWD","39998"
"7880","Nissan","Altima","44923","2016","Gas","2","0","Automatic","Daly City","CA","Sedan","2.5L Inline-4 Gas","FWD","19998"
"7881","Toyota","Highlander","99743","2018","Gas","2","0","Automatic","Daly City","CA","SUV","3.5L V-6 Gas","AWD","27998"
"7882","Ford","Mustang","97000","2006","Gas","9","0","Manual","Palo Alto","CA","Convertible","4.6L V-8 Gas","RWD","10960"
"7883","Toyota","RAV4","5722","2020","Gas","2","0","Automatic","Daly City","CA","SUV","2.5L Inline-4 Gas","FWD","34998"
"7884","Chrysler","Pacifica","56707","2019","Gas","1","0","Automatic","Daly City","CA","Minivan","3.6L V-6 Gas","FWD","33998"
"7885","BMW","X3","30336","2018","Gas","2","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas Turbocharged","AWD","37998"
"7886","Subaru","Forester","31046","2018","Gas","1","0","Automatic","Hayward","CA","SUV","2.5L Flat-4 Gas","AWD","27499"
"7887","Subaru","Crosstrek","26216","2019","Gas","1","0","Automatic","Daly City","CA","SUV","2.0L Flat-4 Gas","AWD","28998"
"7888","Chevrolet","Camaro","35319","2017","Gas","2","0","Automatic","Colma","CA","Coupe","6.2L V-8 Gas","RWD","36677"
"7889","Ram","1500","59289","2015","Gas","2","0","Automatic","Daly City","CA","Pickup Truck","3.6L V-6 Gas","4WD","29590"
"7890","Hyundai","Tucson","27194","2019","Gas","1","0","Automatic","Vallejo","CA","SUV","2.4L Inline-4 Gas","FWD","29988"
"7891","Chrysler","200","129113","2015","Gas","3","0","Automatic","Daly City","CA","Sedan","2.4L Inline-4 Gas","FWD","12599"
"7892","Subaru","XV Crosstrek","122891","2015","Gas","1","0","Automatic","Berkeley","CA","SUV","2.0L Flat-4 Gas","AWD","16250"
"7893","Volkswagen","Tiguan","23932","2020","Gas","1","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas Turbocharged","FWD","27998"
"7894","BMW","X2","37158","2018","Gas","1","0","Automatic","Fremont","CA","SUV","2.0L Inline-4 Gas Turbocharged","AWD","28455"
"7895","Honda","Accord","30796","2016","Gas","1","0","Automatic","Daly City","CA","Sedan","2.4L Inline-4 Gas","FWD","22998"
"7896","Toyota","Camry","83929","2018","Gas","2","0","Automatic","Fremont","CA","Sedan","2.5L Inline-4 Gas","FWD","23455"
"7897","Honda","Civic","8000","2019","Gas","3","0","Manual","Daly City","CA","Hatchback","2.0L Inline-4 Gas Turbocharged","FWD","42590"
"7898","Honda","Odyssey","29993","2019","Gas","2","0","Automatic","Daly City","CA","Minivan","3.5L V-6 Gas","FWD","42998"
"7899","Hyundai","Tucson","51418","2017","Gas","2","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas","AWD","20998"
"7900","Ford","Flex","36054","2019","Gas","2","0","Automatic","Daly City","CA","SUV","3.5L V-6 Gas","FWD","28990"
"7901","Mazda","CX-5","13189","2019","Diesel","3","0","Automatic","Daly City","CA","SUV","2.2L Inline-4 Diesel Turbocharged","AWD","33998"
"7902","Nissan","Sentra","40085","2020","Gas","1","0","Automatic","Daly City","CA","Sedan","1.8L Inline-4 Gas","FWD","21998"
"7903","Honda","HR-V","28414","2019","Gas","1","0","Automatic","Daly City","CA","SUV","1.8L Inline-4 Gas","FWD","25998"
"7904","Lincoln","MKZ","110949","2013","Hybrid","2","0","Automatic","Colma","CA","Sedan","2.0L Inline-4 Hybrid","FWD","12491"
"7905","Jeep","Renegade","6036","2021","Gas","1","0","Automatic","Daly City","CA","SUV","2.4L Inline-4 Gas","FWD","28998"
"7906","INFINITI","QX60","57969","2019","Gas","1","0","Automatic","Dublin","CA","SUV","3.5L V-6 Gas","AWD","29212"
"7907","Jeep","Grand Cherokee","17700","2019","Gas","1","0","Automatic","Daly City","CA","SUV","3.6L V-6 Gas","4WD","32590"
"7908","Dodge","Charger","37495","2019","Gas","2","0","Automatic","Oakland","CA","Sedan","5.7L V-8 Gas","RWD","33595"
"7909","Ford","Mustang","13541","2020","Gas","1","0","Manual","Daly City","CA","Coupe","2.3L Inline-4 Gas Turbocharged","RWD","28998"
"7910","Jeep","Wrangler","41250","2019","Gas","1","1","Automatic","Daly City","CA","SUV","3.6L V-6 Gas","4WD","38998"
"7911","Kia","Forte","39341","2017","Gas","1","0","Automatic","San Francisco","CA","Sedan","2.0L Inline-4 Gas","FWD","14499"
"7912","Jeep","Gladiator","20315","2020","Gas","1","0","Automatic","Daly City","CA","Pickup Truck","3.6L V-6 Gas","4WD","39998"
"7913","Honda","Odyssey","22806","2018","Gas","1","0","Automatic","Vallejo","CA","Minivan","3.5L V-6 Gas","FWD","36992"
"7914","Chevrolet","Camaro","21489","2014","Gas","3","0","Manual","Walnut Creek","CA","Coupe","7.0L V-8 Gas","RWD","57000"
"7915","Dodge","Grand Caravan","62558","2019","Gas","2","0","Automatic","Daly City","CA","Minivan","3.6L V-6 Gas","FWD","24990"
"7916","Jeep","Grand Cherokee","16047","2020","Gas","1","0","Automatic","Daly City","CA","SUV","3.6L V-6 Gas","4WD","43998"
"7917","Lexus","ES","20622","2019","Gas","1","0","Automatic","Hayward","CA","Sedan","3.5L V-6 Gas","FWD","39455"
"7918","Lexus","NX","10246","2020","Gas","1","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas Turbocharged","FWD","37590"
"7919","Ford","F-150","60480","2019","Gas","1","0","Automatic","Livermore","CA","Pickup Truck","3.5L V-6 Gas Turbocharged","4WD","49898"
"7920","Nissan","Frontier","29001","2019","Gas","2","0","Automatic","Daly City","CA","Pickup Truck","4.0L V-6 Gas","RWD","27998"
"7921","INFINITI","G","155803","2013","Gas","2","0","Automatic","Sunnyvale","CA","Coupe","3.7L V-6 Gas","RWD","12888"
"7922","Kia","Forte","59054","2017","Gas","1","0","Automatic","Daly City","CA","Hatchback","1.6L Inline-4 Gas Turbocharged","FWD","18998"
"7923","Jeep","Cherokee","71456","2016","Gas","3","0","Automatic","Milpitas","CA","SUV","3.2L V-6 Gas","4WD","21995"
"7924","Acura","MDX","42087","2017","Gas","1","0","Automatic","Redwood City","CA","SUV","3.5L V-6 Gas","AWD","33888"
"7925","Ford","Explorer","89900","2015","Gas","2","1","Automatic","Daly City","CA","SUV","3.5L V-6 Gas Turbocharged","4WD","27998"
"7926","Hyundai","Tucson","74111","2017","Gas","1","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas","FWD","18998"
"7927","Honda","Civic","3958","2018","Gas","1","0","Manual","Daly City","CA","Hatchback","2.0L Inline-4 Gas Turbocharged","FWD","42998"
"7928","Honda","Accord","6315","2019","Gas","1","0","Automatic","Daly City","CA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","29998"
"7929","Kia","Forte","26529","2020","Gas","2","0","Automatic","Daly City","CA","Sedan","2.0L Inline-4 Gas","FWD","20998"
"7930","Kia","Forte","72091","2016","Gas","2","0","Automatic","Vallejo","CA","Sedan","1.8L Inline-4 Gas","FWD","12988"
"7931","Ford","EcoSport","44322","2020","Gas","1","0","Automatic","Oakland","CA","SUV","2.0L Inline-4 Gas","4WD","21197"
"7932","Lexus","LS","47842","2018","Gas","1","0","Automatic","Daly City","CA","Sedan","3.5L V-6 Gas Turbocharged","AWD","50998"
"7933","Jaguar","XF","82014","2017","Gas","2","1","Automatic","El Cerrito","CA","Sedan","3.0L V-6 Gas Supercharged","RWD","23875"
"7934","Ford","Ranger","8425","2019","Gas","1","0","Automatic","Daly City","CA","Pickup Truck","2.3L Inline-4 Gas Turbocharged","RWD","33990"
"7935","Ram","1500","32881","2015","Gas","2","0","Automatic","Daly City","CA","Pickup Truck","5.7L V-8 Gas","4WD","37998"
"7936","GMC","Yukon","78028","2017","Gas","3","0","Automatic","Daly City","CA","SUV","6.2L V-8 Gas","4WD","48998"
"7937","Chevrolet","Silverado 1500","92870","2015","Gas","2","0","Automatic","Daly City","CA","Pickup Truck","4.3L V-6 Gas","RWD","28998"
"7938","Jeep","Wrangler","24839","2019","Gas","3","0","Automatic","Daly City","CA","SUV","2.0L V-4 Gas Turbocharged","4WD","53998"
"7939","GMC","Canyon","39780","2017","Gas","2","0","Automatic","Daly City","CA","Pickup Truck","3.6L V-6 Gas","RWD","28998"
"7940","Honda","CR-V","40147","2017","Gas","1","1","Automatic","Fremont","CA","SUV","1.5L Inline-4 Gas Turbocharged","FWD","26999"
"7941","Ford","Fusion","69615","2014","Gas","2","1","Automatic","Daly City","CA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","16998"
"7942","Chevrolet","Malibu","45662","2018","Gas","1","0","Automatic","San Francisco","CA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","18999"
"7943","Jeep","Wrangler","9176","2015","Gas","1","0","Manual","Daly City","CA","SUV","3.6L V-6 Gas","4WD","43998"
"7944","Honda","Civic","81652","2017","Gas","2","0","Automatic","Daly City","CA","Sedan","2.0L Inline-4 Gas","FWD","19998"
"7945","Audi","A8","79372","2011","Gas","3","0","Automatic","Daly City","CA","Sedan","4.2L V-8 Gas","AWD","25590"
"7946","Toyota","Camry","29664","2020","Gas","1","0","Automatic","Daly City","CA","Sedan","2.5L Inline-4 Gas","FWD","24990"
"7947","MINI","Hardtop","38279","2015","Gas","2","0","Automatic","Daly City","CA","Hatchback","2.0L Inline-4 Gas Turbocharged","FWD","19998"
"7948","Hyundai","Sonata","37917","2015","Gas","2","0","Automatic","Daly City","CA","Sedan","2.4L Inline-4 Gas","FWD","19998"
"7949","Nissan","Versa","58750","2019","Gas","1","0","Automatic","Daly City","CA","Sedan","1.6L Inline-4 Gas","FWD","16998"
"7950","Mazda","CX-5","6095","2021","Gas","1","0","Automatic","San Leandro","CA","SUV","2.5L Inline-4 Gas","FWD","29000"
"7951","Toyota","RAV4","62613","2017","Gas","2","0","Automatic","Daly City","CA","SUV","2.5L Inline-4 Gas","FWD","23998"
"7952","Dodge","Journey","64542","2017","Gas","1","0","Automatic","Daly City","CA","SUV","2.4L Inline-4 Gas","FWD","17998"
"7953","BMW","X6","77447","2013","Gas","2","0","Automatic","El Cerrito","CA","SUV","3.0L Inline-6 Gas Turbocharged","AWD","27775"
"7954","Chevrolet","Camaro","39724","2010","Gas","2","0","Automatic","Hayward","CA","Coupe","6.2L V-8 Gas","RWD","23999"
"7955","Honda","Civic","4023","2016","Gas","1","0","Automatic","Daly City","CA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","25998"
"7956","BMW","M5","56450","2013","Gas","4","0","Automatic","Daly City","CA","Sedan","4.4L V-8 Gas Turbocharged","RWD","40590"
"7957","Honda","Accord","145784","2012","Gas","3","1","Automatic","San Leandro","CA","Sedan","3.5L V-6 Gas","FWD","12995"
"7958","Jeep","Wrangler","2665","2021","Plug-In Hybrid","1","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Plug-In Hybrid Turbocharged","4WD","57998"
"7959","BMW","6 Series","70401","2015","Gas","2","1","Automatic","Hayward","CA","Sedan","4.4L V-8 Gas Turbocharged","RWD","31865"
"7960","Toyota","Camry","47273","2014","Gas","1","0","Automatic","Daly City","CA","Sedan","2.5L Inline-4 Gas","FWD","19998"
"7961","Honda","Civic","8149","2020","Gas","1","1","Manual","Daly City","CA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","29998"
"7962","Toyota","Camry","21295","2019","Hybrid","1","0","Automatic","Daly City","CA","Sedan","2.5L Inline-4 Hybrid","FWD","31998"
"7963","GMC","Acadia","111079","2012","Gas","2","1","Automatic","Vallejo","CA","SUV","3.6L V-6 Gas","AWD","15995"
"7964","Hyundai","Santa Fe","23221","2020","Gas","1","0","Automatic","Daly City","CA","SUV","2.0L Inline-4 Gas Turbocharged","FWD","32590"
"7965","Honda","Civic","57511","2015","Gas","3","0","Automatic","Daly City","CA","Sedan","1.8L Inline-4 Gas","FWD","17990"
"7966","Chevrolet","Spark","89040","2015","Gas","4","0","Manual","Colma","CA","Hatchback","1.2L Inline-4 Gas","FWD","7999"
"7967","Toyota","RAV4","35426","2019","Gas","1","0","Automatic","Daly City","CA","SUV","2.5L Inline-4 Gas","AWD","32998"
"7968","BMW","X5","19577","2019","Gas","1","0","Automatic","Hayward","CA","SUV","3.0L Inline-6 Gas Turbocharged","AWD","58948"
"7969","Mercedes-Benz","CLK","130216","2006","Gas","4","0","Automatic","Vallejo","CA","Coupe","5.0L V-8 Gas","RWD","7995"
"7970","INFINITI","QX60","60080","2017","Gas","2","0","Automatic","Daly City","CA","SUV","3.5L V-6 Gas","AWD","29998"
"7971","Toyota","Tacoma","38065","2020","Gas","1","0","Automatic","Napa","CA","Pickup Truck","3.5L V-6 Gas","RWD","33490"
"7972","Genesis","G80","25893","2018","Gas","1","0","Automatic","Daly City","CA","Sedan","3.8L V-6 Gas","RWD","29990"
"7973","Volvo","XC90","47352","2018","Gas","4","0","Automatic","San Rafael","CA","SUV","2.0L Inline-4 Gas Supercharged and Turbocharged","AWD","41200"
"7974","Kia","Sorento","58203","2020","Gas","2","0","Automatic","Daly City","CA","SUV","3.3L V-6 Gas","FWD","24990"
"7975","Mazda","Mazda3","17879","2018","Gas","1","0","Automatic","Daly City","CA","Sedan","2.5L Inline-4 Gas","FWD","22998"
"7976","Toyota","Camry","133873","2017","Gas","2","0","Automatic","San Jose","CA","Sedan","2.5L Inline-4 Gas","FWD","15599"
"7977","Kia","Optima","100208","2016","Gas","2","1","Automatic","Daly City","CA","Sedan","2.4L Inline-4 Gas","FWD","14998"
"7978","GMC","Sierra 1500","73249","2017","Gas","2","1","Automatic","Daly City","CA","Pickup Truck","6.2L V-8 Gas","4WD","42998"
"7979","Nissan","Rogue","39877","2016","Gas","2","0","Automatic","Daly City","CA","SUV","2.5L Inline-4 Gas","FWD","19998"
"7980","Ford","Mustang","9350","2017","Gas","1","0","Manual","Hayward","CA","Coupe","5.0L V-8 Gas","RWD","35829"
"7981","Chevrolet","Traverse","40876","2018","Gas","1","0","Automatic","Daly City","CA","SUV","3.6L V-6 Gas","AWD","38590"
"7982","Honda","Accord","57382","2018","Gas","1","1","Automatic","Livermore","CA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","24598"
"7983","Honda","CR-V","31199","2018","Gas","1","0","Automatic","Daly City","CA","SUV","1.5L Inline-4 Gas Turbocharged","AWD","28998"
"7984","BMW","5 Series","50304","2018","Plug-In Hybrid","2","0","Automatic","Daly City","CA","Sedan","2.0L Inline-4 Plug-In Hybrid Turbocharged","AWD","33590"
"7985","Dodge","Charger","8887","2019","Gas","1","0","Automatic","Daly City","CA","Sedan","6.4L V-8 Gas","RWD","44990"
"7986","Hyundai","Accent","85241","2012","Gas","2","0","Automatic","Daly City","CA","Sedan","1.6L Inline-4 Gas","FWD","12599"
"7987","Lexus","RX","28577","2017","Gas","2","0","Automatic","Daly City","CA","SUV","3.5L V-6 Gas","FWD","40998"
"7988","Subaru","Crosstrek","6585","2021","Gas","1","0","Automatic","Daly City","CA","SUV","2.0L Flat-4 Gas","AWD","31990"
"7989","Ram","1500","66670","2019","Gas","1","0","Automatic","Daly City","CA","Pickup Truck","5.7L V-8 Gas","4WD","50998"
"7990","Ford","Fusion","66460","2019","Hybrid","2","0","Automatic","Daly City","CA","Sedan","2.0L Inline-4 Hybrid","FWD","22999"
"7991","Dodge","Durango","11718","2020","Gas","1","0","Automatic","Hayward","CA","SUV","5.7L V-8 Gas","RWD","46999"
"7992","Toyota","4Runner","45870","2020","Gas","1","0","Automatic","Richmond","CA","SUV","4.0L V-6 Gas","4WD","43991"
"7993","Chevrolet","Trax","25709","2020","Gas","2","0","Automatic","San Francisco","CA","SUV","1.4L Inline-4 Gas Turbocharged","FWD","18999"
